hts10,cty_code,usmca_share,total_value,usmca_value
2916341500,1220,0,0,0
2916341500,2010,0,0,0
2916342500,1220,0,0,0
2916342500,2010,0,0,0
2916345500,1220,0,0,0
2916345500,2010,0,0,0
2916390300,1220,0,0,0
2916390300,2010,0,0,0
2916390400,1220,0,0,0
2916390400,2010,0,0,0
2916390600,1220,0,0,0
2916390600,2010,0,0,0
2916390800,1220,0,0,0
2916390800,2010,0,0,0
2916391200,1220,0,0,0
2916391200,2010,0,0,0
2916391500,1220,0,0,0
2916391500,2010,0,0,0
2916391600,1220,0,0,0
2916391600,2010,0,0,0
2916391700,1220,0,0,0
2916391700,2010,0,0,0
2916392100,1220,0,0,0
2916392100,2010,0,0,0
2916394600,1220,0,0,0
2916394600,2010,0,0,0
2916397700,1220,0,0,0
2916397700,2010,0,0,0
2916397900,1220,0,0,0
2916397900,2010,0,0,0
2917110000,1220,1,17392,17392
2917110000,2010,0,0,0
2917121000,1220,0,0,0
2917121000,2010,0,0,0
2917122000,1220,1,2528599,2528599
2917122000,2010,1,43364,43364
2917125000,1220,1,16221,16221
2917125000,2010,0,0,0
2917130030,1220,1,22156,22156
2917130030,2010,0,0,0
2917130090,1220,0,0,0
2917130090,2010,0,0,0
2917141000,1220,0,0,0
2917141000,2010,0,0,0
2917145000,1220,1,122967,122967
2917145000,2010,0,0,0
2917191000,1220,0,0,0
2917191000,2010,1,9200,9200
2917191500,1220,0,0,0
2917191500,2010,0,0,0
2917191700,1220,1,1426063,1426063
2917191700,2010,1,12555,12555
2917192000,1220,0,0,0
2917192000,2010,0,0,0
2917192300,1220,0,0,0
2917192300,2010,0,0,0
2917192700,1220,0,0,0
2917192700,2010,0,0,0
2917193000,1220,0,0,0
2917193000,2010,0,0,0
2917193500,1220,0,0,0
2917193500,2010,0,0,0
2917194000,1220,0,0,0
2917194000,2010,0,0,0
2917197020,1220,0,0,0
2917197020,2010,0,0,0
2917197050,1220,0,0,0
2917197050,2010,0,0,0
2917200000,1220,0,0,0
2917200000,2010,0,0,0
2917320000,1220,0,0,0
2917320000,2010,1,170230,170230
2917330010,1220,0,0,0
2917330010,2010,0,0,0
2917330050,1220,0.959167804138953,299641,287406
2917330050,2010,0,0,0
2917340110,1220,0,0,0
2917340110,2010,0,0,0
2917340150,1220,1,859749,859749
2917340150,2010,1,108659,108659
2917350000,1220,0,0,0
2917350000,2010,1,681216,681216
2917360000,1220,0,0,0
2917360000,2010,1,25392106,25392106
2917370000,1220,0,0,0
2917370000,2010,0,0,0
2917390400,1220,1,22728,22728
2917390400,2010,1,7524,7524
2917390800,1220,0,0,0
2917390800,2010,0,0,0
2917391200,1220,0,0,0
2917391200,2010,0,0,0
2917391500,1220,0,0,0
2917391500,2010,0,0,0
2917391700,1220,0,0,0
2917391700,2010,0,0,0
2917392000,1220,1,3568589,3568589
2917392000,2010,1,569842,569842
2917393000,1220,0,0,0
2917393000,2010,0,0,0
2917397000,1220,1,9977,9977
2917397000,2010,1,223020,223020
2918000000,1220,0.9989522701545266,4781767,4776757
2918000000,2010,0,0,0
2918111000,1220,0,0,0
2918111000,2010,1,31788,31788
2918115100,1220,0,0,0
2918115100,2010,1,7970,7970
2918120000,1220,0,0,0
2918120000,2010,0,0,0
2918131000,1220,0,0,0
2918131000,2010,0,0,0
2918132000,1220,0,0,0
2918132000,2010,0,0,0
2918133000,1220,0,0,0
2918133000,2010,0,0,0
2918135000,1220,0,0,0
2918135000,2010,0,0,0
2918140000,1220,1,12165289,12165289
2918140000,2010,1,401770,401770
2918151000,1220,0,0,0
2918151000,2010,0,0,0
2918155000,1220,0,0,0
2918155000,2010,0,0,0
2918161000,1220,0,0,0
2918161000,2010,0,0,0
2918165010,1220,0,0,0
2918165010,2010,0,0,0
2918165050,1220,0,0,0
2918165050,2010,0,0,0
2918170001,1220,0,0,0
2918170001,2010,0,0,0
2918180000,1220,0,0,0
2918180000,2010,0,0,0
2918191100,1220,0,0,0
2918191100,2010,0,0,0
2918191200,1220,0,0,0
2918191200,2010,0,0,0
2918191500,1220,0,0,0
2918191500,2010,0,0,0
2918192000,1220,0,0,0
2918192000,2010,0,0,0
2918193100,1220,0,0,0
2918193100,2010,0,0,0
2918196000,1220,0,0,0
2918196000,2010,0,0,0
2918199000,1220,0,0,0
2918199000,2010,0,0,0
2918211000,1220,0,0,0
2918211000,2010,1,287550,287550
2918215000,1220,0,0,0
2918215000,2010,0,0,0
2918221000,1220,0,0,0
2918221000,2010,0,0,0
2918225000,1220,0,0,0
2918225000,2010,0,0,0
2918231000,1220,0,0,0
2918231000,2010,0,0,0
2918232000,1220,0,0,0
2918232000,2010,0.769343926441837,1004049,772459
2918233000,1220,0,0,0
2918233000,2010,0,0,0
2918235000,1220,0,0,0
2918235000,2010,0,0,0
2918290400,1220,0,0,0
2918290400,2010,0,0,0
2918290600,1220,0,0,0
2918290600,2010,0,0,0
2918290800,1220,0,0,0
2918290800,2010,0,0,0
2918292000,1220,0,0,0
2918292000,2010,0,0,0
2918292200,1220,0,0,0
2918292200,2010,0,0,0
2918292500,1220,0,0,0
2918292500,2010,0,0,0
2918293000,1220,0,0,0
2918293000,2010,0,0,0
2918293900,1220,0,0,0
2918293900,2010,0,0,0
2918296500,1220,0,0,0
2918296500,2010,0,0,0
2918297500,1220,0,0,0
2918297500,2010,1,8000,8000
2918301000,1220,0,0,0
2918301000,2010,0,0,0
2918301500,1220,0,0,0
2918301500,2010,0,0,0
2918302500,1220,0,0,0
2918302500,2010,0,0,0
2918303000,1220,0,0,0
2918303000,2010,0,0,0
2918307000,1220,0,0,0
2918307000,2010,0,0,0
2918309000,1220,0,0,0
2918309000,2010,0,33296,0
2918910000,1220,0,0,0
2918910000,2010,0,0,0
2918990500,1220,0,0,0
2918990500,2010,0,0,0
2918990600,1220,0,0,0
2918990600,2010,0,0,0
2918991400,1220,0,0,0
2918991400,2010,0,0,0
2918991800,1220,0,0,0
2918991800,2010,0,0,0
2918992010,1220,0,0,0
2918992010,2010,0,0,0
2918992015,1220,0,0,0
2918992015,2010,0,0,0
2918992050,1220,0,0,0
2918992050,2010,0,0,0
2918993000,1220,0,0,0
2918993000,2010,1,27615,27615
2918993500,1220,0,0,0
2918993500,2010,0,0,0
2918994300,1220,0,0,0
2918994300,2010,0,0,0
2918994700,1220,0,0,0
2918994700,2010,0,0,0
2918995000,1220,0,0,0
2918995000,2010,0,0,0
2919100000,1220,0,0,0
2919100000,2010,0,0,0
2919901500,1220,0,0,0
2919901500,2010,0,0,0
2919902500,1220,0,0,0
2919902500,2010,0,0,0
2919903000,1220,0,0,0
2919903000,2010,0,0,0
2919905010,1220,0,0,0
2919905010,2010,0,0,0
2919905050,1220,0,0,0
2919905050,2010,0,0,0
2920110000,1220,0,0,0
2920110000,2010,0,0,0
2920191000,1220,0,0,0
2920191000,2010,0,0,0
2920194000,1220,0,0,0
2920194000,2010,1,110868,110868
2920195000,1220,1,21846,21846
2920195000,2010,1,164122,164122
2920210000,1220,0,0,0
2920210000,2010,0,0,0
2920220000,1220,0,0,0
2920220000,2010,0,0,0
2920230000,1220,0,0,0
2920230000,2010,0,0,0
2920240000,1220,0,0,0
2920240000,2010,0,0,0
2920290000,1220,0,0,0
2920290000,2010,0,0,0
2920300000,1220,0,0,0
2920300000,2010,0,0,0
2920901000,1220,0,0,0
2920901000,2010,0,0,0
2920902000,1220,0,0,0
2920902000,2010,0,0,0
2920905100,1220,0.9849722029186936,207216,204102
2920905100,2010,1,401405,401405
2921110000,1220,1,196733,196733
2921110000,2010,0.5866958260877974,620497,364043
2921120100,1220,0,0,0
2921120100,2010,0,0,0
2921130000,1220,0,0,0
2921130000,2010,0,0,0
2921140000,1220,0,0,0
2921140000,2010,0,0,0
2921191100,1220,0,0,0
2921191100,2010,1,252312,252312
2921193100,1220,0,0,0
2921193100,2010,0,0,0
2921196110,1220,0,0,0
2921196110,2010,0,0,0
2921196120,1220,0,0,0
2921196120,2010,0,0,0
2921196130,1220,0,0,0
2921196130,2010,0,0,0
2921196140,1220,0,0,0
2921196140,2010,0,0,0
2921196195,1220,1,68615,68615
2921196195,2010,1,74433,74433
2921210000,1220,1,432756,432756
2921210000,2010,0,0,0
2921220500,1220,0,0,0
2921220500,2010,0,0,0
2921221000,1220,0,0,0
2921221000,2010,0,0,0
2921225000,1220,1,52495,52495
2921225000,2010,0,0,0
2921290010,1220,1,19410,19410
2921290010,2010,0,0,0
2921290020,1220,0,0,0
2921290020,2010,0,0,0
2921290030,1220,0,0,0
2921290030,2010,0,0,0
2921290055,1220,1,215980,215980
2921290055,2010,0,0,0
2921300500,1220,1,68301,68301
2921300500,2010,0,0,0
2921301000,1220,0,0,0
2921301000,2010,0,0,0
2921303000,1220,0,0,0
2921303000,2010,0,0,0
2921305000,1220,0,0,0
2921305000,2010,0,0,0
2921411000,1220,0,0,0
2921411000,2010,0,0,0
2921412000,1220,0,0,0
2921412000,2010,0,0,0
2921421000,1220,0,0,0
2921421000,2010,0,0,0
2921421500,1220,0,0,0
2921421500,2010,0,0,0
2921421600,1220,0,0,0
2921421600,2010,0,0,0
2921421800,1220,0,0,0
2921421800,2010,0,0,0
2921422100,1220,0,0,0
2921422100,2010,0,0,0
2921422200,1220,0,0,0
2921422200,2010,0,0,0
2921422300,1220,0,0,0
2921422300,2010,0,0,0
2921423600,1220,0,0,0
2921423600,2010,0,0,0
2921425500,1220,0,0,0
2921425500,2010,0,0,0
2921426500,1220,0,0,0
2921426500,2010,0,0,0
2921429000,1220,0,0,0
2921429000,2010,0,0,0
2921430400,1220,0,0,0
2921430400,2010,0,0,0
2921430800,1220,0,0,0
2921430800,2010,0,0,0
2921431500,1220,0,0,0
2921431500,2010,0,0,0
2921431900,1220,0,0,0
2921431900,2010,0,0,0
2921432200,1220,0,0,0
2921432200,2010,0,0,0
2921432400,1220,0,0,0
2921432400,2010,0,0,0
2921434000,1220,0,0,0
2921434000,2010,0,0,0
2921439020,1220,0,0,0
2921439020,2010,0,0,0
2921439040,1220,0,0,0
2921439040,2010,0,0,0
2921439090,1220,0,0,0
2921439090,2010,0,0,0
2921440500,1220,1,692740,692740
2921440500,2010,0,0,0
2921441000,1220,0,0,0
2921441000,2010,0,0,0
2921442000,1220,0,0,0
2921442000,2010,0,0,0
2921447000,1220,0.8777016453072791,47286,41503
2921447000,2010,0,0,0
2921451000,1220,0,0,0
2921451000,2010,0,0,0
2921452000,1220,0,0,0
2921452000,2010,0,0,0
2921452500,1220,0,0,0
2921452500,2010,0,0,0
2921456000,1220,0,0,0
2921456000,2010,0,0,0
2921459010,1220,0,0,0
2921459010,2010,0,0,0
2921459090,1220,1,19416,19416
2921459090,2010,0,0,0
2921460000,1220,0,0,0
2921460000,2010,0,0,0
2921491000,1220,0,8506,0
2921491000,2010,0,0,0
2921491500,1220,0,0,0
2921491500,2010,0,0,0
2921493200,1220,0,0,0
2921493200,2010,0,0,0
2921493800,1220,0,0,0
2921493800,2010,0,0,0
2921494300,1220,0,0,0
2921494300,2010,0,0,0
2921494500,1220,0,0,0
2921494500,2010,0,0,0
2921495000,1220,1,24575,24575
2921495000,2010,1,251820,251820
2921511000,1220,0,0,0
2921511000,2010,0,0,0
2921512000,1220,0,0,0
2921512000,2010,0,0,0
2921513000,1220,0,0,0
2921513000,2010,0,0,0
2921515000,1220,1,56430,56430
2921515000,2010,0,0,0
2921590400,1220,0,0,0
2921590400,2010,0,0,0
2921590800,1220,0,0,0
2921590800,2010,0,0,0
2921591700,1220,0,0,0
2921591700,2010,0,0,0
2921592000,1220,0,0,0
2921592000,2010,0,0,0
2921593000,1220,0,0,0
2921593000,2010,0,0,0
2921594000,1220,0,0,0
2921594000,2010,0,0,0
2921598010,1220,0,0,0
2921598010,2010,0,0,0
2921598090,1220,0,0,0
2921598090,2010,0,0,0
2922110000,1220,0,0,0
2922110000,2010,1,388871,388871
2922120001,1220,0,0,0
2922120001,2010,1,147789,147789
2922140000,1220,0,0,0
2922140000,2010,0,0,0
2922150000,1220,0,0,0
2922150000,2010,0,0,0
2922160000,1220,0,0,0
2922160000,2010,0,0,0
2922170000,1220,0,0,0
2922170000,2010,0,0,0
2922180000,1220,0,0,0
2922180000,2010,0,0,0
2922190900,1220,0,0,0
2922190900,2010,0,0,0
2922192000,1220,0,0,0
2922192000,2010,0,0,0
2922193300,1220,0,0,0
2922193300,2010,0,0,0
2922196000,1220,0,0,0
2922196000,2010,0,0,0
2922197000,1220,0,0,0
2922197000,2010,0,0,0
2922199000,1220,0,0,0
2922199000,2010,0,0,0
2922199610,1220,0,0,0
2922199610,2010,0,0,0
2922199619,1220,0,0,0
2922199619,2010,0,0,0
2922199690,1220,1,12857,12857
2922199690,2010,0,0,0
2922211000,1220,0,0,0
2922211000,2010,0,0,0
2922212500,1220,0,0,0
2922212500,2010,0,0,0
2922214000,1220,0,0,0
2922214000,2010,0,0,0
2922215000,1220,0,0,0
2922215000,2010,0,0,0
2922290300,1220,0,0,0
2922290300,2010,0,0,0
2922290600,1220,0,0,0
2922290600,2010,0,0,0
2922290800,1220,0,0,0
2922290800,2010,0,0,0
2922291000,1220,0,0,0
2922291000,2010,0,0,0
2922291300,1220,0,0,0
2922291300,2010,0,0,0
2922291500,1220,0,0,0
2922291500,2010,0,0,0
2922292000,1220,0,0,0
2922292000,2010,0,0,0
2922292600,1220,0,0,0
2922292600,2010,0,0,0
2922292700,1220,0,0,0
2922292700,2010,0,0,0
2922292900,1220,0,0,0
2922292900,2010,0,0,0
2922296100,1220,0,4075,0
2922296100,2010,0,0,0
2922298110,1220,0,0,0
2922298110,2010,0,0,0
2922298190,1220,0,0,0
2922298190,2010,0,0,0
2922310000,1220,0,0,0
2922310000,2010,0,0,0
2922390500,1220,0,0,0
2922390500,2010,0,0,0
2922391000,1220,0,0,0
2922391000,2010,0,0,0
2922391400,1220,0,0,0
2922391400,2010,0,0,0
2922391700,1220,0,0,0
2922391700,2010,0,0,0
2922392500,1220,0,0,0
2922392500,2010,0,0,0
2922394500,1220,0,0,0
2922394500,2010,0,0,0
2922395000,1220,0,0,0
2922395000,2010,0,0,0
2922410010,1220,0,0,0
2922410010,2010,0,0,0
2922410090,1220,0,0,0
2922410090,2010,0,0,0
2922421000,1220,0,0,0
2922421000,2010,0,0,0
2922425000,1220,0,0,0
2922425000,2010,0,0,0
2922431000,1220,0,0,0
2922431000,2010,0,0,0
2922435000,1220,0,0,0
2922435000,2010,0,0,0
2922440000,1220,0,0,0
2922440000,2010,0,0,0
2922490500,1220,0,0,0
2922490500,2010,0,0,0
2922491000,1220,0,0,0
2922491000,2010,0,0,0
2922492600,1220,0,0,0
2922492600,2010,0,0,0
2922493000,1220,0,0,0
2922493000,2010,0,0,0
2922493700,1220,0,0,0
2922493700,2010,0,0,0
2922494300,1220,0,0,0
2922494300,2010,0,0,0
2922494910,1220,0,0,0
2922494910,2010,0,0,0
2922494915,1220,0,0,0
2922494915,2010,0,0,0
2922494950,1220,1,1777665,1777665
2922494950,2010,0,0,0
2922496000,1220,0,0,0
2922496000,2010,0,0,0
2922498000,1220,1,917467,917467
2922498000,2010,0,0,0
2922500700,1220,0,0,0
2922500700,2010,0,0,0
2922501000,1220,0,0,0
2922501000,2010,0,0,0
2922501100,1220,0,0,0
2922501100,2010,0,0,0
2922501300,1220,0,0,0
2922501300,2010,0,0,0
2922501400,1220,0,0,0
2922501400,2010,0,0,0
2922501700,1220,0,0,0
2922501700,2010,0,0,0
2922501900,1220,0,0,0
2922501900,2010,0,0,0
2922502500,1220,1,5600,5600
2922502500,2010,0,0,0
2922503500,1220,0,0,0
2922503500,2010,0,0,0
2922504000,1220,0,0,0
2922504000,2010,0,0,0
2922505000,1220,1,14850,14850
2922505000,2010,0,0,0
2923100000,1220,0,0,0
2923100000,2010,0,0,0
2923201000,1220,1,6332,6332
2923201000,2010,0,0,0
2923202010,1220,0,2500,0
2923202010,2010,0,0,0
2923202050,1220,0.9789644291946135,289985,283885
2923202050,2010,1,10609,10609
2923300000,1220,0,0,0
2923300000,2010,0,0,0
2923400000,1220,0,0,0
2923400000,2010,0,0,0
2923900100,1220,1,3193,3193
2923900100,2010,1,704747,704747
2924110000,1220,0,0,0
2924110000,2010,0,0,0
2924120000,1220,0,0,0
2924120000,2010,0,0,0
2924191110,1220,0,0,0
2924191110,2010,0,0,0
2924191120,1220,0,0,0
2924191120,2010,0,0,0
2924191130,1220,0,0,0
2924191130,2010,0,0,0
2924191150,1220,0,0,0
2924191150,2010,0,0,0
2924198000,1220,1,14818,14818
2924198000,2010,0,0,0
2924210400,1220,0,0,0
2924210400,2010,0,0,0
2924210800,1220,0,0,0
2924210800,2010,0,0,0
2924211200,1220,0,0,0
2924211200,2010,0,0,0
2924211600,1220,0,0,0
2924211600,2010,0,0,0
2924211800,1220,0,0,0
2924211800,2010,0,0,0
2924212000,1220,0,0,0
2924212000,2010,0,0,0
2924214500,1220,0,0,0
2924214500,2010,0,0,0
2924215000,1220,1,55688,55688
2924215000,2010,0,0,0
2924231000,1220,0,0,0
2924231000,2010,0,0,0
2924237000,1220,0,0,0
2924237000,2010,0,0,0
2924237500,1220,0,0,0
2924237500,2010,0,0,0
2924240000,1220,0,0,0
2924240000,2010,0,0,0
2924250000,1220,0,0,0
2924250000,2010,0,0,0
2924290100,1220,0,0,0
2924290100,2010,0,0,0
2924290300,1220,0,0,0
2924290300,2010,0,0,0
2924290500,1220,0,0,0
2924290500,2010,0,0,0
2924291000,1220,0,0,0
2924291000,2010,0,0,0
2924292000,1220,0,0,0
2924292000,2010,0,0,0
2924292300,1220,0,0,0
2924292300,2010,0,0,0
2924292600,1220,0,0,0
2924292600,2010,0,0,0
2924292800,1220,0,0,0
2924292800,2010,0,0,0
2924293100,1220,0,0,0
2924293100,2010,0,0,0
2924293300,1220,0,0,0
2924293300,2010,0,0,0
2924293600,1220,0,0,0
2924293600,2010,0,0,0
2924294300,1220,0,0,0
2924294300,2010,0,0,0
2924294700,1220,0,0,0
2924294700,2010,0,0,0
2924295200,1220,0,0,0
2924295200,2010,0,0,0
2924295700,1220,1,88200,88200
2924295700,2010,0,0,0
2924296210,1220,0,0,0
2924296210,2010,0,0,0
2924296220,1220,0,0,0
2924296220,2010,0,0,0
2924296250,1220,0,0,0
2924296250,2010,0,0,0
2924296500,1220,0,0,0
2924296500,2010,0,0,0
2924297100,1220,0,0,0
2924297100,2010,0,0,0
2924297710,1220,0,0,0
2924297710,2010,0,0,0
2924297720,1220,0,0,0
2924297720,2010,0,0,0
2924297730,1220,0,0,0
2924297730,2010,0,0,0
2924297790,1220,0,0,0
2924297790,2010,0,0,0
2924298000,1220,0,0,0
2924298000,2010,0,0,0
2924299500,1220,1,2166,2166
2924299500,2010,0,0,0
2925110000,1220,0,0,0
2925110000,2010,0,0,0
2925120000,1220,0,0,0
2925120000,2010,0,0,0
2925191000,1220,0,0,0
2925191000,2010,0,0,0
2925193000,1220,0,0,0
2925193000,2010,0,0,0
2925194200,1220,0,0,0
2925194200,2010,0,0,0
2925197000,1220,0,0,0
2925197000,2010,0,0,0
2925199100,1220,0,0,0
2925199100,2010,0,0,0
2925210000,1220,0,0,0
2925210000,2010,0,0,0
2925291000,1220,0,0,0
2925291000,2010,0,0,0
2925291800,1220,0,0,0
2925291800,2010,0,0,0
2925292000,1220,0,0,0
2925292000,2010,0,0,0
2925296000,1220,0,0,0
2925296000,2010,0,0,0
2925297000,1220,0,0,0
2925297000,2010,0,0,0
2925299000,1220,1,24591,24591
2925299000,2010,1,84553,84553
2926100000,1220,0,0,0
2926100000,2010,0,0,0
2926200000,1220,0,0,0
2926200000,2010,0,0,0
2926301000,1220,0,0,0
2926301000,2010,0,0,0
2926302000,1220,0,0,0
2926302000,2010,0,0,0
2926400000,1220,0,0,0
2926400000,2010,0,0,0
2926900100,1220,0,0,0
2926900100,2010,0,0,0
2926900500,1220,0,0,0
2926900500,2010,0,0,0
2926900800,1220,0,0,0
2926900800,2010,0,0,0
2926901100,1220,0,0,0
2926901100,2010,0,0,0
2926901200,1220,1,21565,21565
2926901200,2010,0,0,0
2926901400,1220,0,0,0
2926901400,2010,0,0,0
2926901600,1220,0,0,0
2926901600,2010,0,0,0
2926901700,1220,0,0,0
2926901700,2010,0,0,0
2926901900,1220,0,0,0
2926901900,2010,0,0,0
2926902100,1220,0,0,0
2926902100,2010,0,0,0
2926902300,1220,0,0,0
2926902300,2010,0,0,0
2926902500,1220,0,0,0
2926902500,2010,0,0,0
2926903000,1220,0,0,0
2926903000,2010,0,0,0
2926904300,1220,0,0,0
2926904300,2010,0,0,0
2926904800,1220,0,0,0
2926904800,2010,0,0,0
2926904801,1220,0,0,0
2926904801,2010,0,49972,0
2926905010,1220,0,0,0
2926905010,2010,0,0,0
2926905050,1220,0,0,0
2926905050,2010,0,255339,0
2927000300,1220,0,0,0
2927000300,2010,0,0,0
2927000600,1220,0,0,0
2927000600,2010,0,0,0
2927001500,1220,0,0,0
2927001500,2010,0,0,0
2927001800,1220,0,0,0
2927001800,2010,0,0,0
2927002500,1220,0,0,0
2927002500,2010,0,0,0
2927003000,1220,0,0,0
2927003000,2010,0,0,0
2927004000,1220,0,0,0
2927004000,2010,1,463137,463137
2927005000,1220,0,0,0
2927005000,2010,0,0,0
2928001000,1220,0.4384503228494064,9602,4210
2928001000,2010,0,0,0
2928001500,1220,0,0,0
2928001500,2010,0,0,0
2928002500,1220,0,0,0
2928002500,2010,0,0,0
2928003000,1220,0,0,0
2928003000,2010,0,0,0
2928005000,1220,1,130578,130578
2928005000,2010,0,33324,0
2929101000,1220,0,0,0
2929101000,2010,0,0,0
2929101500,1220,0,0,0
2929101500,2010,0,0,0
2929102000,1220,0,0,0
2929102000,2010,0,0,0
2929102700,1220,0,0,0
2929102700,2010,0,0,0
2929103000,1220,0,0,0
2929103000,2010,0,0,0
2929103500,1220,1,2219,2219
2929103500,2010,0,0,0
2929105500,1220,0,0,0
2929105500,2010,0,0,0
2929108010,1220,1,60000,60000
2929108010,2010,1,5906,5906
2929108090,1220,0,0,0
2929108090,2010,0,0,0
2929900500,1220,0,0,0
2929900500,2010,0,0,0
2929901500,1220,0,0,0
2929901500,2010,0,0,0
2929902000,1220,0,0,0
2929902000,2010,0,0,0
2929905015,1220,0,0,0
2929905015,2010,0,0,0
2929905018,1220,0,0,0
2929905018,2010,0,0,0
2929905020,1220,0,0,0
2929905020,2010,0,0,0
2929905030,1220,0,0,0
2929905030,2010,0,0,0
2929905040,1220,0,0,0
2929905040,2010,0,0,0
2929905095,1220,1,328215,328215
2929905095,2010,1,16056,16056
2930100100,1220,0,0,0
2930100100,2010,0,0,0
2930201000,1220,0,0,0
2930201000,2010,0,0,0
2930202010,1220,0,0,0
2930202010,2010,0,0,0
2930202050,1220,0,0,0
2930202050,2010,0,0,0
2930207000,1220,0,0,0
2930207000,2010,0,0,0
2930209010,1220,0,0,0
2930209010,2010,0,0,0
2930209020,1220,0,0,0
2930209020,2010,0,0,0
2930209050,1220,0,0,0
2930209050,2010,1,136034,136034
2930303000,1220,0,0,0
2930303000,2010,0,0,0
2930306000,1220,0,0,0
2930306000,2010,0,0,0
2930400000,1220,0,0,0
2930400000,2010,0,0,0
2930600000,1220,0,0,0
2930600000,2010,0,0,0
2930700000,1220,0,0,0
2930700000,2010,0,0,0
2930800000,1220,0,0,0
2930800000,2010,0,0,0
2930901000,1220,0,0,0
2930901000,2010,0,0,0
2930902400,1220,0,0,0
2930902400,2010,0,0,0
2930902600,1220,0,0,0
2930902600,2010,0,0,0
2930902900,1220,1,32989,32989
2930902900,2010,0,0,0
2930903000,1220,0,0,0
2930903000,2010,0,0,0
2930904200,1220,0,0,0
2930904200,2010,0,0,0
2930904310,1220,0,0,0
2930904310,2010,0,0,0
2930904315,1220,0,0,0
2930904315,2010,0,0,0
2930904320,1220,0,0,0
2930904320,2010,0,0,0
2930904330,1220,0,0,0
2930904330,2010,0,0,0
2930904390,1220,0,0,0
2930904390,2010,1,529575,529575
2930904395,1220,0,0,0
2930904395,2010,0,0,0
2930904600,1220,0,0,0
2930904600,2010,0,0,0
2930904910,1220,0,0,0
2930904910,2010,0,0,0
2930904920,1220,0,0,0
2930904920,2010,0,0,0
2930904950,1220,0,0,0
2930904950,2010,1,212150,212150
2930907100,1220,0,0,0
2930907100,2010,0,0,0
2930909208,1220,0,0,0
2930909208,2010,1,252736,252736
2930909210,1220,0,0,0
2930909210,2010,0,0,0
2930909212,1220,0,0,0
2930909212,2010,0,0,0
2930909222,1220,0,0,0
2930909222,2010,0,0,0
2930909225,1220,0,0,0
2930909225,2010,0,0,0
2930909231,1220,0,0,0
2930909231,2010,0,0,0
2930909235,1220,0,0,0
2930909235,2010,0,0,0
2930909251,1220,0.9051447367875032,1445866,1308718
2930909251,2010,1,130720,130720
2931100000,1220,0,0,0
2931100000,2010,0,0,0
2931200000,1220,1,3440,3440
2931200000,2010,0,0,0
2931410000,1220,0,0,0
2931410000,2010,0,0,0
2931420000,1220,0,0,0
2931420000,2010,0,0,0
2931430000,1220,0,0,0
2931430000,2010,0,0,0
2931440000,1220,0,0,0
2931440000,2010,0,0,0
2931450000,1220,0,0,0
2931450000,2010,0,0,0
2931460000,1220,0,0,0
2931460000,2010,0,0,0
2931470000,1220,0,0,0
2931470000,2010,0,0,0
2931480000,1220,0,0,0
2931480000,2010,0,0,0
2931490005,1220,0,0,0
2931490005,2010,0,0,0
2931490008,1220,0,0,0
2931490008,2010,0,0,0
2931490010,1220,0,0,0
2931490010,2010,0,0,0
2931490015,1220,0,0,0
2931490015,2010,0,0,0
2931490020,1220,0,0,0
2931490020,2010,0,0,0
2931490025,1220,0,0,0
2931490025,2010,0,0,0
2931490055,1220,1,362345,362345
2931490055,2010,0,0,0
2931490080,1220,0.9791138228858354,907155,888208
2931490080,2010,0.8841909337031167,484608,428486
2931510000,1220,0,0,0
2931510000,2010,0,0,0
2931520000,1220,0,0,0
2931520000,2010,0,0,0
2931530000,1220,0,0,0
2931530000,2010,0,0,0
2931540000,1220,0,0,0
2931540000,2010,0,0,0
2931590010,1220,0,0,0
2931590010,2010,0,0,0
2931590015,1220,0,0,0
2931590015,2010,0,0,0
2931590020,1220,0,0,0
2931590020,2010,0,0,0
2931590025,1220,0,0,0
2931590025,2010,0,0,0
2931590030,1220,0,0,0
2931590030,2010,0,0,0
2931590035,1220,0,0,0
2931590035,2010,0,0,0
2931590060,1220,0,0,0
2931590060,2010,0,0,0
2931590080,1220,0,5400,0
2931590080,2010,0,0,0
2931900500,1220,0,0,0
2931900500,2010,0,0,0
2931901000,1220,0,0,0
2931901000,2010,0,0,0
2931901500,1220,0,0,0
2931901500,2010,0,0,0
2931902200,1220,0,0,0
2931902200,2010,0,0,0
2931902600,1220,0,0,0
2931902600,2010,0,0,0
2931903000,1220,0,5400,0
2931903000,2010,0,0,0
2931906000,1220,0,0,0
2931906000,2010,0,0,0
2931907000,1220,0,0,0
2931907000,2010,0,0,0
2931909010,1220,0,0,0
2931909010,2010,1,50255,50255
2931909021,1220,0,0,0
2931909021,2010,0,0,0
2931909025,1220,0,0,0
2931909025,2010,0,0,0
2931909029,1220,1,2731,2731
2931909029,2010,0,0,0
2931909030,1220,0,0,0
2931909030,2010,0,0,0
2931909035,1220,0,0,0
2931909035,2010,0,0,0
2931909040,1220,0,0,0
2931909040,2010,0,0,0
2931909052,1220,0.5625394008732401,42829,24093
2931909052,2010,0,0,0
2932110000,1220,0,0,0
2932110000,2010,0,0,0
2932120000,1220,0,0,0
2932120000,2010,0,0,0
2932130000,1220,0,0,0
2932130000,2010,0,0,0
2932140000,1220,0,0,0
2932140000,2010,0,0,0
2932191000,1220,0,0,0
2932191000,2010,0,0,0
2932195100,1220,0,0,0
2932195100,2010,0,18932,0
2932200500,1220,0,0,0
